,Symbol,SymbolDate,UpdateDate,DelayDate,SymbolVal,Tag,ValStr
0,全国棉花累计检验量|DZ,2014-12-15,2021-10-26,,286.6,,
359,全国棉花累计检验量|DZ,2018-10-19,2021-10-26,,49.75,,
360,全国棉花累计检验量|DZ,2018-10-22,2021-10-26,,64.39,,
361,全国棉花累计检验量|DZ,2018-10-23,2021-10-26,,70.09,,
362,全国棉花累计检验量|DZ,2018-10-24,2021-10-26,,75.71,,
363,全国棉花累计检验量|DZ,2018-10-25,2021-10-26,,81.6,,
364,全国棉花累计检验量|DZ,2018-10-29,2021-10-26,,105.52,,
365,全国棉花累计检验量|DZ,2018-10-30,2021-10-26,,111.5,,
366,全国棉花累计检验量|DZ,2018-10-31,2021-10-26,,117.76,,
367,全国棉花累计检验量|DZ,2018-11-01,2021-10-26,,124.1,,
368,全国棉花累计检验量|DZ,2018-11-02,2021-10-26,,130.25,,
369,全国棉花累计检验量|DZ,2018-11-05,2021-10-26,,148.16,,
370,全国棉花累计检验量|DZ,2018-11-06,2021-10-26,,154.5,,
371,全国棉花累计检验量|DZ,2018-11-07,2021-10-26,,160.94,,
372,全国棉花累计检验量|DZ,2018-11-08,2021-10-26,,167.14,,
373,全国棉花累计检验量|DZ,2018-11-09,2021-10-26,,173.29,,
374,全国棉花累计检验量|DZ,2018-11-12,2021-10-26,,191.79,,
375,全国棉花累计检验量|DZ,2018-11-13,2021-10-26,,198.29,,
376,全国棉花累计检验量|DZ,2018-11-14,2021-10-26,,204.37,,
377,全国棉花累计检验量|DZ,2018-11-15,2021-10-26,,210.41,,
378,全国棉花累计检验量|DZ,2018-11-16,2021-10-26,,216.42,,
379,全国棉花累计检验量|DZ,2018-11-19,2021-10-26,,235.11,,
380,全国棉花累计检验量|DZ,2018-11-20,2021-10-26,,241.58,,
381,全国棉花累计检验量|DZ,2018-11-21,2021-10-26,,248.05,,
382,全国棉花累计检验量|DZ,2018-11-22,2021-10-26,,254.49,,
383,全国棉花累计检验量|DZ,2018-11-23,2021-10-26,,261.21,,
384,全国棉花累计检验量|DZ,2018-11-26,2021-10-26,,280.03,,
385,全国棉花累计检验量|DZ,2018-11-27,2021-10-26,,286.33,,
386,全国棉花累计检验量|DZ,2018-11-28,2021-10-26,,292.45,,
387,全国棉花累计检验量|DZ,2018-11-29,2021-10-26,,298.57,,
388,全国棉花累计检验量|DZ,2018-11-30,2021-10-26,,304.48,,
389,全国棉花累计检验量|DZ,2018-12-03,2021-10-26,,321.25,,
390,全国棉花累计检验量|DZ,2018-12-04,2021-10-26,,325.94,,
391,全国棉花累计检验量|DZ,2018-12-05,2021-10-26,,331.21,,
392,全国棉花累计检验量|DZ,2018-12-06,2021-10-26,,336.53,,
393,全国棉花累计检验量|DZ,2018-12-07,2021-10-26,,342.11,,
394,全国棉花累计检验量|DZ,2018-12-10,2021-10-26,,357.82,,
395,全国棉花累计检验量|DZ,2018-12-11,2021-10-26,,363.29,,
396,全国棉花累计检验量|DZ,2018-12-12,2021-10-26,,368.03,,
397,全国棉花累计检验量|DZ,2018-12-13,2021-10-26,,373.0,,
398,全国棉花累计检验量|DZ,2018-12-14,2021-10-26,,377.93,,
399,全国棉花累计检验量|DZ,2018-12-17,2021-10-26,,391.36,,
400,全国棉花累计检验量|DZ,2018-12-18,2021-10-26,,396.76,,
401,全国棉花累计检验量|DZ,2018-12-19,2021-10-26,,401.54,,
402,全国棉花累计检验量|DZ,2018-12-20,2021-10-26,,406.11,,
403,全国棉花累计检验量|DZ,2018-12-21,2021-10-26,,410.32,,
404,全国棉花累计检验量|DZ,2018-12-24,2021-10-26,,422.46,,
405,全国棉花累计检验量|DZ,2018-12-25,2021-10-26,,426.81,,
406,全国棉花累计检验量|DZ,2018-12-26,2021-10-26,,430.89,,
407,全国棉花累计检验量|DZ,2019-02-01,2021-10-26,,513.89,,
408,全国棉花累计检验量|DZ,2019-02-11,2021-10-26,,513.89,,
409,全国棉花累计检验量|DZ,2019-02-27,2021-10-26,,516.59,,
410,全国棉花累计检验量|DZ,2019-03-06,2021-10-26,,520.64,,
411,全国棉花累计检验量|DZ,2019-03-14,2021-10-26,,523.32,,
412,全国棉花累计检验量|DZ,2019-03-20,2021-10-26,,525.36,,
413,全国棉花累计检验量|DZ,2019-03-28,2021-10-26,,527.92,,
414,全国棉花累计检验量|DZ,2019-04-03,2021-10-26,,529.34,,
415,全国棉花累计检验量|DZ,2019-04-11,2021-10-26,,530.03,,
416,全国棉花累计检验量|DZ,2019-04-18,2021-10-26,,532.35,,
417,全国棉花累计检验量|DZ,2019-04-25,2021-10-26,,532.97,,
418,全国棉花累计检验量|DZ,2019-09-16,2021-10-26,,0.03,,
419,全国棉花累计检验量|DZ,2019-09-17,2021-10-26,,0.04,,
420,全国棉花累计检验量|DZ,2019-09-18,2021-10-26,,0.04,,
421,全国棉花累计检验量|DZ,2019-09-19,2021-10-26,,0.09,,
422,全国棉花累计检验量|DZ,2019-09-20,2021-10-26,,0.098,,
423,全国棉花累计检验量|DZ,2019-09-23,2021-10-26,,0.105,,
424,全国棉花累计检验量|DZ,2019-09-24,2021-10-26,,0.11,,
425,全国棉花累计检验量|DZ,2019-09-25,2021-10-26,,0.15,,
426,全国棉花累计检验量|DZ,2019-09-26,2021-10-26,,0.28,,
427,全国棉花累计检验量|DZ,2019-09-27,2021-10-26,,0.5,,
428,全国棉花累计检验量|DZ,2019-09-29,2021-10-26,,1.1,,
429,全国棉花累计检验量|DZ,2019-09-30,2021-10-26,,1.6,,
430,全国棉花累计检验量|DZ,2019-10-08,2021-10-26,,6.4,,
431,全国棉花累计检验量|DZ,2019-10-09,2021-10-26,,7.76,,
432,全国棉花累计检验量|DZ,2019-10-10,2021-10-26,,9.42,,
433,全国棉花累计检验量|DZ,2019-10-11,2021-10-26,,11.66,,
434,全国棉花累计检验量|DZ,2019-10-12,2021-10-26,,14.15,,
435,全国棉花累计检验量|DZ,2019-10-14,2021-10-26,,21.52,,
436,全国棉花累计检验量|DZ,2019-10-15,2021-10-26,,24.78,,
437,全国棉花累计检验量|DZ,2019-10-16,2021-10-26,,28.38,,
438,全国棉花累计检验量|DZ,2019-10-17,2021-10-26,,32.15,,
439,全国棉花累计检验量|DZ,2019-10-18,2021-10-26,,36.03,,
440,全国棉花累计检验量|DZ,2019-10-21,2021-10-26,,49.24,,
441,全国棉花累计检验量|DZ,2019-10-22,2021-10-26,,54.47,,
442,全国棉花累计检验量|DZ,2019-10-23,2021-10-26,,59.6,,
443,全国棉花累计检验量|DZ,2019-10-24,2021-10-26,,66.1,,
444,全国棉花累计检验量|DZ,2019-10-25,2021-10-26,,71.86,,
445,全国棉花累计检验量|DZ,2019-10-28,2021-10-26,,89.1,,
446,全国棉花累计检验量|DZ,2019-10-29,2021-10-26,,95.16,,
447,全国棉花累计检验量|DZ,2019-10-30,2021-10-26,,101.49,,
448,全国棉花累计检验量|DZ,2019-10-31,2021-10-26,,107.62,,
449,全国棉花累计检验量|DZ,2019-11-01,2021-10-26,,113.98,,
450,全国棉花累计检验量|DZ,2019-11-04,2021-10-26,,132.92,,
451,全国棉花累计检验量|DZ,2019-11-05,2021-10-26,,139.29,,
452,全国棉花累计检验量|DZ,2019-11-06,2021-10-26,,146.0,,
453,全国棉花累计检验量|DZ,2019-11-07,2021-10-26,,152.68,,
454,全国棉花累计检验量|DZ,2019-11-08,2021-10-26,,159.47,,
455,全国棉花累计检验量|DZ,2019-11-11,2021-10-26,,177.98,,
456,全国棉花累计检验量|DZ,2019-11-12,2021-10-26,,184.14,,
457,全国棉花累计检验量|DZ,2019-11-13,2021-10-26,,190.87,,
458,全国棉花累计检验量|DZ,2019-11-14,2021-10-26,,197.08,,
459,全国棉花累计检验量|DZ,2019-11-15,2021-10-26,,203.5,,
460,全国棉花累计检验量|DZ,2019-11-18,2021-10-26,,222.62,,
461,全国棉花累计检验量|DZ,2019-11-19,2021-10-26,,228.97,,
462,全国棉花累计检验量|DZ,2019-11-20,2021-10-26,,235.28,,
463,全国棉花累计检验量|DZ,2019-11-21,2021-10-26,,241.68,,
464,全国棉花累计检验量|DZ,2019-11-22,2021-10-26,,247.75,,
465,全国棉花累计检验量|DZ,2019-11-25,2021-10-26,,265.32,,
466,全国棉花累计检验量|DZ,2019-11-26,2021-10-26,,271.05,,
467,全国棉花累计检验量|DZ,2019-11-27,2021-10-26,,276.7,,
468,全国棉花累计检验量|DZ,2019-11-28,2021-10-26,,282.77,,
469,全国棉花累计检验量|DZ,2019-11-29,2021-10-26,,289.0,,
470,全国棉花累计检验量|DZ,2019-12-02,2021-10-26,,307.29,,
471,全国棉花累计检验量|DZ,2019-12-03,2021-10-26,,313.36,,
472,全国棉花累计检验量|DZ,2019-12-04,2021-10-26,,319.49,,
473,全国棉花累计检验量|DZ,2019-12-05,2021-10-26,,324.97,,
474,全国棉花累计检验量|DZ,2019-12-06,2021-10-26,,330.98,,
475,全国棉花累计检验量|DZ,2019-12-09,2021-10-26,,348.08,,
476,全国棉花累计检验量|DZ,2019-12-10,2021-10-26,,353.65,,
477,全国棉花累计检验量|DZ,2019-12-11,2021-10-26,,359.36,,
478,全国棉花累计检验量|DZ,2019-12-12,2021-10-26,,365.16,,
479,全国棉花累计检验量|DZ,2019-12-13,2021-10-26,,371.37,,
480,全国棉花累计检验量|DZ,2019-12-16,2021-10-26,,388.09,,
481,全国棉花累计检验量|DZ,2019-12-17,2021-10-26,,393.49,,
482,全国棉花累计检验量|DZ,2019-12-18,2021-10-26,,398.7,,
483,全国棉花累计检验量|DZ,2019-12-19,2021-10-26,,403.95,,
484,全国棉花累计检验量|DZ,2019-12-20,2021-10-26,,409.04,,
485,全国棉花累计检验量|DZ,2019-12-23,2021-10-26,,423.04,,
486,全国棉花累计检验量|DZ,2019-12-24,2021-10-26,,427.7,,
487,全国棉花累计检验量|DZ,2019-12-25,2021-10-26,,432.44,,
488,全国棉花累计检验量|DZ,2019-12-26,2021-10-26,,436.23,,
489,全国棉花累计检验量|DZ,2019-12-27,2021-10-26,,440.57,,
490,全国棉花累计检验量|DZ,2019-12-30,2021-10-26,,451.86,,
491,全国棉花累计检验量|DZ,2019-12-31,2021-10-26,,455.34,,
492,全国棉花累计检验量|DZ,2020-01-02,2021-10-26,,461.58,,
493,全国棉花累计检验量|DZ,2020-01-03,2021-10-26,,465.26,,
494,全国棉花累计检验量|DZ,2020-01-06,2021-10-26,,473.49,,
495,全国棉花累计检验量|DZ,2020-01-07,2021-10-26,,476.46,,
496,全国棉花累计检验量|DZ,2020-01-08,2021-10-26,,479.12,,
497,全国棉花累计检验量|DZ,2020-01-09,2021-10-26,,481.64,,
498,全国棉花累计检验量|DZ,2020-01-10,2021-10-26,,484.11,,
499,全国棉花累计检验量|DZ,2020-01-13,2021-10-26,,490.77,,
500,全国棉花累计检验量|DZ,2020-01-14,2021-10-26,,492.95,,
501,全国棉花累计检验量|DZ,2020-01-15,2021-10-26,,494.72,,
502,全国棉花累计检验量|DZ,2020-01-16,2021-10-26,,496.65,,
503,全国棉花累计检验量|DZ,2020-01-17,2021-10-26,,498.48,,
504,全国棉花累计检验量|DZ,2020-01-19,2021-10-26,,501.76,,
505,全国棉花累计检验量|DZ,2020-01-20,2021-10-26,,502.99,,
506,全国棉花累计检验量|DZ,2020-01-21,2021-10-26,,503.19,,
507,全国棉花累计检验量|DZ,2020-01-22,2021-10-26,,503.2,,
508,全国棉花累计检验量|DZ,2020-01-23,2021-10-26,,503.2,,
509,全国棉花累计检验量|DZ,2020-02-03,2021-10-26,,503.2,,
510,全国棉花累计检验量|DZ,2020-02-04,2021-10-26,,503.2,,
511,全国棉花累计检验量|DZ,2020-02-05,2021-10-26,,503.2,,
512,全国棉花累计检验量|DZ,2020-02-06,2021-10-26,,503.2,,
513,全国棉花累计检验量|DZ,2020-02-07,2021-10-26,,503.2,,
514,全国棉花累计检验量|DZ,2020-02-10,2021-10-26,,503.2,,
515,全国棉花累计检验量|DZ,2020-02-11,2021-10-26,,503.2,,
516,全国棉花累计检验量|DZ,2020-02-12,2021-10-26,,503.2,,
517,全国棉花累计检验量|DZ,2020-02-13,2021-10-26,,503.2,,
518,全国棉花累计检验量|DZ,2020-02-14,2021-10-26,,503.2,,
519,全国棉花累计检验量|DZ,2020-02-17,2021-10-26,,503.2,,
520,全国棉花累计检验量|DZ,2020-02-18,2021-10-26,,503.2,,
521,全国棉花累计检验量|DZ,2020-02-19,2021-10-26,,503.2,,
522,全国棉花累计检验量|DZ,2020-02-20,2021-10-26,,503.2,,
523,全国棉花累计检验量|DZ,2020-02-21,2021-10-26,,503.2,,
524,全国棉花累计检验量|DZ,2020-02-24,2021-10-26,,503.2,,
525,全国棉花累计检验量|DZ,2020-02-25,2021-10-26,,503.21,,
526,全国棉花累计检验量|DZ,2020-02-26,2021-10-26,,503.22,,
527,全国棉花累计检验量|DZ,2020-02-27,2021-10-26,,503.24,,
528,全国棉花累计检验量|DZ,2020-02-28,2021-10-26,,503.26,,
529,全国棉花累计检验量|DZ,2020-03-02,2021-10-26,,503.27,,
530,全国棉花累计检验量|DZ,2020-03-03,2021-10-26,,503.27,,
531,全国棉花累计检验量|DZ,2020-03-04,2021-10-26,,503.27,,
532,全国棉花累计检验量|DZ,2020-03-05,2021-10-26,,503.27,,
533,全国棉花累计检验量|DZ,2020-03-06,2021-10-26,,503.27,,
534,全国棉花累计检验量|DZ,2020-03-09,2021-10-26,,503.33,,
535,全国棉花累计检验量|DZ,2020-03-10,2021-10-26,,503.34,,
536,全国棉花累计检验量|DZ,2020-03-11,2021-10-26,,503.34,,
537,全国棉花累计检验量|DZ,2020-03-12,2021-10-26,,503.35,,
538,全国棉花累计检验量|DZ,2020-03-13,2021-10-26,,503.35,,
539,全国棉花累计检验量|DZ,2020-03-16,2021-10-26,,503.35,,
540,全国棉花累计检验量|DZ,2020-03-17,2021-10-26,,503.35,,
541,全国棉花累计检验量|DZ,2020-03-18,2021-10-26,,503.35,,
542,全国棉花累计检验量|DZ,2020-03-19,2021-10-26,,503.78,,
543,全国棉花累计检验量|DZ,2020-03-20,2021-10-26,,504.47,,
544,全国棉花累计检验量|DZ,2020-03-23,2021-10-26,,506.39,,
545,全国棉花累计检验量|DZ,2020-03-24,2021-10-26,,507.27,,
546,全国棉花累计检验量|DZ,2020-03-25,2021-10-26,,508.26,,
547,全国棉花累计检验量|DZ,2020-03-26,2021-10-26,,509.23,,
548,全国棉花累计检验量|DZ,2020-03-27,2021-10-26,,509.9,,
549,全国棉花累计检验量|DZ,2020-03-30,2021-10-26,,511.92,,
550,全国棉花累计检验量|DZ,2020-03-31,2021-10-26,,512.87,,
551,全国棉花累计检验量|DZ,2020-04-01,2021-10-26,,514.03,,
552,全国棉花累计检验量|DZ,2020-04-02,2021-10-26,,514.62,,
553,全国棉花累计检验量|DZ,2020-04-03,2021-10-26,,515.55,,
554,全国棉花累计检验量|DZ,2020-04-07,2021-10-26,,517.51,,
555,全国棉花累计检验量|DZ,2020-04-08,2021-10-26,,518.28,,
556,全国棉花累计检验量|DZ,2020-04-09,2021-10-26,,518.79,,
557,全国棉花累计检验量|DZ,2020-04-10,2021-10-26,,519.29,,
558,全国棉花累计检验量|DZ,2020-04-13,2021-10-26,,520.55,,
559,全国棉花累计检验量|DZ,2020-04-14,2021-10-26,,520.91,,
560,全国棉花累计检验量|DZ,2020-04-15,2021-10-26,,521.5,,
561,全国棉花累计检验量|DZ,2020-04-16,2021-10-26,,521.95,,
562,全国棉花累计检验量|DZ,2020-04-17,2021-10-26,,522.2,,
563,全国棉花累计检验量|DZ,2020-04-20,2021-10-26,,522.75,,
564,全国棉花累计检验量|DZ,2020-04-21,2021-10-26,,523.02,,
565,全国棉花累计检验量|DZ,2020-04-22,2021-10-26,,523.24,,
566,全国棉花累计检验量|DZ,2020-04-23,2021-10-26,,523.5,,
567,全国棉花累计检验量|DZ,2020-04-24,2021-10-26,,523.72,,
568,全国棉花累计检验量|DZ,2020-04-26,2021-10-26,,524.01,,
569,全国棉花累计检验量|DZ,2020-04-27,2021-10-26,,524.14,,
570,全国棉花累计检验量|DZ,2020-04-28,2021-10-26,,524.4,,
571,全国棉花累计检验量|DZ,2020-04-29,2021-10-26,,524.89,,
572,全国棉花累计检验量|DZ,2020-04-30,2021-10-26,,525.37,,
573,全国棉花累计检验量|DZ,2020-05-06,2021-10-26,,525.73,,
574,全国棉花累计检验量|DZ,2020-05-07,2021-10-26,,525.81,,
575,全国棉花累计检验量|DZ,2020-05-08,2021-10-26,,526.05,,
576,全国棉花累计检验量|DZ,2020-05-09,2021-10-26,,526.18,,
577,全国棉花累计检验量|DZ,2020-05-11,2021-10-26,,526.39,,
578,全国棉花累计检验量|DZ,2020-05-12,2021-10-26,,526.48,,
579,全国棉花累计检验量|DZ,2020-05-13,2021-10-26,,526.71,,
580,全国棉花累计检验量|DZ,2020-05-14,2021-10-26,,526.99,,
581,全国棉花累计检验量|DZ,2020-05-15,2021-10-26,,527.2,,
582,全国棉花累计检验量|DZ,2020-05-18,2021-10-26,,527.32,,
583,全国棉花累计检验量|DZ,2020-05-19,2021-10-26,,527.45,,
584,全国棉花累计检验量|DZ,2020-05-20,2021-10-26,,527.57,,
585,全国棉花累计检验量|DZ,2020-05-21,2021-10-26,,527.65,,
586,全国棉花累计检验量|DZ,2020-05-22,2021-10-26,,527.72,,
587,全国棉花累计检验量|DZ,2020-05-25,2021-10-26,,527.85,,
588,全国棉花累计检验量|DZ,2020-05-26,2021-10-26,,527.91,,
589,全国棉花累计检验量|DZ,2020-05-27,2021-10-26,,527.98,,
590,全国棉花累计检验量|DZ,2020-05-28,2021-10-26,,528.04,,
591,全国棉花累计检验量|DZ,2020-05-29,2021-10-26,,528.05,,
592,全国棉花累计检验量|DZ,2020-06-01,2021-10-26,,528.1,,
593,全国棉花累计检验量|DZ,2020-06-02,2021-10-26,,528.17,,
594,全国棉花累计检验量|DZ,2020-06-03,2021-10-26,,528.32,,
595,全国棉花累计检验量|DZ,2020-06-04,2021-10-26,,528.51,,
596,全国棉花累计检验量|DZ,2020-06-05,2021-10-26,,528.56,,
597,全国棉花累计检验量|DZ,2020-06-08,2021-10-26,,528.68,,
598,全国棉花累计检验量|DZ,2020-06-09,2021-10-26,,528.68,,
599,全国棉花累计检验量|DZ,2020-06-10,2021-10-26,,528.68,,
600,全国棉花累计检验量|DZ,2020-06-11,2021-10-26,,528.68,,
601,全国棉花累计检验量|DZ,2020-06-12,2021-10-26,,528.68,,
602,全国棉花累计检验量|DZ,2020-06-15,2021-10-26,,528.69,,
603,全国棉花累计检验量|DZ,2020-06-16,2021-10-26,,528.7,,
604,全国棉花累计检验量|DZ,2020-06-17,2021-10-26,,528.73,,
605,全国棉花累计检验量|DZ,2020-06-18,2021-10-26,,528.75,,
606,全国棉花累计检验量|DZ,2020-06-19,2021-10-26,,528.77,,
607,全国棉花累计检验量|DZ,2020-06-22,2021-10-26,,528.77,,
608,全国棉花累计检验量|DZ,2020-06-23,2021-10-26,,528.77,,
609,全国棉花累计检验量|DZ,2020-06-24,2021-10-26,,528.77,,
610,全国棉花累计检验量|DZ,2020-06-28,2021-10-26,,528.77,,
611,全国棉花累计检验量|DZ,2020-06-29,2021-10-26,,528.77,,
612,全国棉花累计检验量|DZ,2020-06-30,2021-10-26,,528.77,,
613,全国棉花累计检验量|DZ,2020-07-01,2021-10-26,,528.84,,
614,全国棉花累计检验量|DZ,2020-07-02,2021-10-26,,528.88,,
615,全国棉花累计检验量|DZ,2020-07-03,2021-10-26,,528.88,,
616,全国棉花累计检验量|DZ,2020-07-06,2021-10-26,,528.94,,
617,全国棉花累计检验量|DZ,2020-07-07,2021-10-26,,528.96,,
618,全国棉花累计检验量|DZ,2020-07-08,2021-10-26,,529.03,,
619,全国棉花累计检验量|DZ,2020-07-09,2021-10-26,,529.07,,
620,全国棉花累计检验量|DZ,2020-07-10,2021-10-26,,529.09,,
621,全国棉花累计检验量|DZ,2020-07-13,2021-10-26,,529.09,,
622,全国棉花累计检验量|DZ,2020-07-14,2021-10-26,,529.12,,
623,全国棉花累计检验量|DZ,2020-07-15,2021-10-26,,529.12,,
624,全国棉花累计检验量|DZ,2020-07-16,2021-10-26,,529.13,,
625,全国棉花累计检验量|DZ,2020-07-17,2021-10-26,,529.13,,
626,全国棉花累计检验量|DZ,2020-07-20,2021-10-26,,529.19,,
627,全国棉花累计检验量|DZ,2020-07-21,2021-10-26,,529.2,,
628,全国棉花累计检验量|DZ,2020-07-22,2021-10-26,,529.26,,
629,全国棉花累计检验量|DZ,2020-07-23,2021-10-26,,529.29,,
630,全国棉花累计检验量|DZ,2020-07-24,2021-10-26,,529.29,,
631,全国棉花累计检验量|DZ,2020-07-27,2021-10-26,,529.29,,
632,全国棉花累计检验量|DZ,2020-07-28,2021-10-26,,529.29,,
633,全国棉花累计检验量|DZ,2020-07-29,2021-10-26,,529.31,,
634,全国棉花累计检验量|DZ,2020-07-30,2021-10-26,,529.32,,
635,全国棉花累计检验量|DZ,2020-07-31,2021-10-26,,529.33,,
636,全国棉花累计检验量|DZ,2020-08-03,2021-10-26,,529.33,,
637,全国棉花累计检验量|DZ,2020-08-04,2021-10-26,,529.33,,
638,全国棉花累计检验量|DZ,2020-08-05,2021-10-26,,529.33,,
639,全国棉花累计检验量|DZ,2020-08-06,2021-10-26,,529.33,,
640,全国棉花累计检验量|DZ,2020-08-07,2021-10-26,,529.33,,
641,全国棉花累计检验量|DZ,2020-08-10,2021-10-26,,529.33,,
642,全国棉花累计检验量|DZ,2020-09-28,2021-10-26,,0.1591,,
643,全国棉花累计检验量|DZ,2020-09-29,2021-10-26,,0.6138,,
644,全国棉花累计检验量|DZ,2020-09-30,2021-10-26,,1.2646,,
645,全国棉花累计检验量|DZ,2020-10-01,2021-10-26,,2.4925,,
646,全国棉花累计检验量|DZ,2020-10-02,2021-10-26,,4.4735,,
647,全国棉花累计检验量|DZ,2020-10-03,2021-10-26,,6.621,,
648,全国棉花累计检验量|DZ,2020-10-04,2021-10-26,,8.9733,,
649,全国棉花累计检验量|DZ,2020-10-05,2021-10-26,,11.3099,,
650,全国棉花累计检验量|DZ,2020-10-09,2021-10-26,,23.0583,,
651,全国棉花累计检验量|DZ,2020-10-10,2021-10-26,,26.5088,,
652,全国棉花累计检验量|DZ,2020-10-12,2021-10-26,,34.2048,,
653,全国棉花累计检验量|DZ,2020-10-13,2021-10-26,,37.2497,,
654,全国棉花累计检验量|DZ,2020-10-14,2021-10-26,,40.8673,,
655,全国棉花累计检验量|DZ,2020-10-15,2021-10-26,,44.1048,,
656,全国棉花累计检验量|DZ,2020-10-16,2021-10-26,,48.0809,,
657,全国棉花累计检验量|DZ,2020-10-19,2021-10-26,,67.4484,,
658,全国棉花累计检验量|DZ,2020-10-20,2021-10-26,,73.102,,
659,全国棉花累计检验量|DZ,2020-10-21,2021-10-26,,78.5557,,
660,全国棉花累计检验量|DZ,2020-10-22,2021-10-26,,84.4485,,
661,全国棉花累计检验量|DZ,2020-10-23,2021-10-26,,90.038,,
662,全国棉花累计检验量|DZ,2020-10-26,2021-10-26,,104.7653,,
663,全国棉花累计检验量|DZ,2020-10-27,2021-10-26,,111.1867,,
664,全国棉花累计检验量|DZ,2020-10-28,2021-10-26,,116.4928,,
665,全国棉花累计检验量|DZ,2020-10-29,2021-10-26,,121.8207,,
666,全国棉花累计检验量|DZ,2020-10-30,2021-10-26,,129.4255,,
667,全国棉花累计检验量|DZ,2020-11-02,2021-10-26,,147.24,,
668,全国棉花累计检验量|DZ,2020-11-03,2021-10-26,,152.1522,,
669,全国棉花累计检验量|DZ,2020-11-04,2021-10-26,,153.383,,
670,全国棉花累计检验量|DZ,2020-11-05,2021-10-26,,164.843,,
671,全国棉花累计检验量|DZ,2020-11-06,2021-10-26,,170.8779,,
672,全国棉花累计检验量|DZ,2020-11-09,2021-10-26,,185.204,,
673,全国棉花累计检验量|DZ,2020-11-10,2021-10-26,,191.1273,,
674,全国棉花累计检验量|DZ,2020-11-11,2021-10-26,,197.7069,,
675,全国棉花累计检验量|DZ,2020-11-12,2021-10-26,,204.1092,,
676,全国棉花累计检验量|DZ,2020-11-13,2021-10-26,,210.7001,,
677,全国棉花累计检验量|DZ,2020-11-16,2021-10-26,,230.0848,,
678,全国棉花累计检验量|DZ,2020-11-17,2021-10-26,,236.0661,,
679,全国棉花累计检验量|DZ,2020-11-18,2021-10-26,,242.3238,,
680,全国棉花累计检验量|DZ,2020-11-19,2021-10-26,,253.8364,,
681,全国棉花累计检验量|DZ,2020-11-20,2021-10-26,,260.2335,,
682,全国棉花累计检验量|DZ,2020-11-23,2021-10-26,,273.2188,,
683,全国棉花累计检验量|DZ,2020-11-24,2021-10-26,,286.3782,,
684,全国棉花累计检验量|DZ,2020-11-25,2021-10-26,,287.0761,,
685,全国棉花累计检验量|DZ,2020-11-26,2021-10-26,,294.9143,,
686,全国棉花累计检验量|DZ,2020-11-27,2021-10-26,,305.1244,,
687,全国棉花累计检验量|DZ,2020-11-30,2021-10-26,,318.0375,,
688,全国棉花累计检验量|DZ,2020-12-01,2021-10-26,,324.2545,,
689,全国棉花累计检验量|DZ,2020-12-02,2021-10-26,,331.3128,,
690,全国棉花累计检验量|DZ,2020-12-03,2021-10-26,,336.3148,,
691,全国棉花累计检验量|DZ,2020-12-04,2021-10-26,,344.518,,
692,全国棉花累计检验量|DZ,2020-12-07,2021-10-26,,361.8922,,
693,全国棉花累计检验量|DZ,2020-12-08,2021-10-26,,367.2187,,
694,全国棉花累计检验量|DZ,2020-12-09,2021-10-26,,373.079,,
695,全国棉花累计检验量|DZ,2020-12-10,2021-10-26,,377.259,,
696,全国棉花累计检验量|DZ,2020-12-11,2021-10-26,,378.5184,,
697,全国棉花累计检验量|DZ,2020-12-14,2021-10-26,,396.7477,,
698,全国棉花累计检验量|DZ,2020-12-15,2021-10-26,,402.2562,,
699,全国棉花累计检验量|DZ,2020-12-16,2021-10-26,,408.4507,,
700,全国棉花累计检验量|DZ,2020-12-17,2021-10-26,,412.6656,,
701,全国棉花累计检验量|DZ,2020-12-18,2021-10-26,,419.3026,,
702,全国棉花累计检验量|DZ,2020-12-21,2021-10-26,,430.6304,,
703,全国棉花累计检验量|DZ,2020-12-22,2021-10-26,,436.8236,,
704,全国棉花累计检验量|DZ,2020-12-23,2021-10-26,,440.4956,,
705,全国棉花累计检验量|DZ,2020-12-24,2021-10-26,,445.9233,,
706,全国棉花累计检验量|DZ,2020-12-25,2021-10-26,,447.1015,,
707,全国棉花累计检验量|DZ,2020-12-28,2021-10-26,,462.3787,,
708,全国棉花累计检验量|DZ,2020-12-29,2021-10-26,,466.5495,,
709,全国棉花累计检验量|DZ,2020-12-30,2021-10-26,,470.166,,
710,全国棉花累计检验量|DZ,2020-12-31,2021-10-26,,474.0829,,
711,全国棉花累计检验量|DZ,2021-01-04,2021-10-26,,486.1996,,
712,全国棉花累计检验量|DZ,2021-01-05,2021-10-26,,489.5307,,
713,全国棉花累计检验量|DZ,2021-01-06,2021-10-26,,492.7643,,
714,全国棉花累计检验量|DZ,2021-01-07,2021-10-26,,496.7096,,
715,全国棉花累计检验量|DZ,2021-01-08,2021-10-26,,499.4188,,
716,全国棉花累计检验量|DZ,2021-01-11,2021-10-26,,507.2018,,
717,全国棉花累计检验量|DZ,2021-01-12,2021-10-26,,509.1803,,
718,全国棉花累计检验量|DZ,2021-01-13,2021-10-26,,511.4892,,
719,全国棉花累计检验量|DZ,2021-01-14,2021-10-26,,514.3234,,
720,全国棉花累计检验量|DZ,2021-01-15,2021-10-26,,516.1545,,
721,全国棉花累计检验量|DZ,2021-01-18,2021-10-26,,524.9357,,
722,全国棉花累计检验量|DZ,2021-01-19,2021-10-26,,527.511,,
