,SYMBOL,CLOCK,OPEN,HIGH,LOW,CLOSE,VOLUME,INTEREST,SETTLE,ADJ
1002,R.CN.CZC.CF.0004,2009-04-02,12500.0,12555.0,12485.0,12550.0,6080.0,28736.0,12510.0,0.598538530525134
1003,R.CN.CZC.CF.0004,2009-04-03,12565.0,12590.0,12520.0,12580.0,8498.0,27858.0,12555.0,0.598538530525134
1004,R.CN.CZC.CF.0004,2009-04-07,12630.0,12845.0,12600.0,12815.0,17224.0,30740.0,12750.0,0.598538530525134
1005,R.CN.CZC.CF.0004,2009-04-08,12750.0,12920.0,12750.0,12825.0,21206.0,33396.0,12855.0,0.598538530525134
1006,R.CN.CZC.CF.0004,2009-04-09,12910.0,13050.0,12910.0,13040.0,22572.0,35466.0,12990.0,0.598538530525134
1007,R.CN.CZC.CF.0004,2009-04-10,13035.0,13040.0,12930.0,13020.0,17980.0,35484.0,12990.0,0.598538530525134
1008,R.CN.CZC.CF.0004,2009-04-13,13015.0,13255.0,13010.0,13235.0,26392.0,42100.0,13175.0,0.598538530525134
1009,R.CN.CZC.CF.0004,2009-04-14,13240.0,13280.0,13095.0,13195.0,15224.0,42886.0,13175.0,0.598538530525134
1010,R.CN.CZC.CF.0004,2009-04-15,13175.0,13175.0,13080.0,13135.0,10290.0,43980.0,13135.0,0.598538530525134
1011,R.CN.CZC.CF.0004,2009-04-16,13195.0,13245.0,13150.0,13170.0,13560.0,43756.0,13195.0,0.598538530525134
1012,R.CN.CZC.CF.0004,2009-04-17,13245.0,13245.0,13070.0,13155.0,15236.0,43712.0,13150.0,0.598538530525134
1013,R.CN.CZC.CF.0004,2009-04-20,13160.0,13210.0,13120.0,13160.0,11482.0,43996.0,13165.0,0.598538530525134
1014,R.CN.CZC.CF.0004,2009-04-21,13055.0,13140.0,12875.0,13105.0,42762.0,45218.0,13060.0,0.598538530525134
1015,R.CN.CZC.CF.0004,2009-04-22,13200.0,13225.0,13080.0,13110.0,18920.0,43412.0,13145.0,0.598538530525134
1016,R.CN.CZC.CF.0004,2009-04-23,13140.0,13140.0,13035.0,13085.0,9916.0,44780.0,13080.0,0.598538530525134
1017,R.CN.CZC.CF.0004,2009-04-24,13120.0,13155.0,13060.0,13070.0,12826.0,44568.0,13100.0,0.598538530525134
1018,R.CN.CZC.CF.0004,2009-04-27,13065.0,13105.0,12900.0,13025.0,16864.0,42806.0,13020.0,0.598538530525134
1019,R.CN.CZC.CF.0004,2009-04-28,12950.0,13040.0,12950.0,13020.0,6756.0,41728.0,13020.0,0.598538530525134
1020,R.CN.CZC.CF.0004,2009-04-29,13015.0,13025.0,12935.0,12970.0,8860.0,42424.0,12970.0,0.598538530525134
1021,R.CN.CZC.CF.0004,2009-04-30,13000.0,13030.0,12980.0,13000.0,6722.0,41650.0,13000.0,0.598538530525134
1022,R.CN.CZC.CF.0004,2009-05-04,13200.0,13205.0,13125.0,13140.0,19414.0,43122.0,13165.0,0.598538530525134
1023,R.CN.CZC.CF.0004,2009-05-05,13150.0,13150.0,13080.0,13120.0,5528.0,42862.0,13105.0,0.598538530525134
1024,R.CN.CZC.CF.0004,2009-05-06,13130.0,13195.0,13095.0,13180.0,10588.0,41008.0,13150.0,0.598538530525134
1025,R.CN.CZC.CF.0004,2009-05-07,13205.0,13220.0,13130.0,13180.0,6660.0,40042.0,13165.0,0.598538530525134
1026,R.CN.CZC.CF.0004,2009-05-08,13200.0,13320.0,13170.0,13260.0,11820.0,40846.0,13235.0,0.598538530525134
1027,R.CN.CZC.CF.0004,2009-05-11,13285.0,13285.0,13000.0,13135.0,8572.0,37026.0,13150.0,0.598538530525134
1028,R.CN.CZC.CF.0004,2009-05-12,13150.0,13205.0,13130.0,13190.0,4566.0,36510.0,13170.0,0.598538530525134
1029,R.CN.CZC.CF.0004,2009-05-13,13190.0,13190.0,13115.0,13150.0,4242.0,34420.0,13140.0,0.598538530525134
1030,R.CN.CZC.CF.0004,2009-05-14,13120.0,13145.0,13065.0,13130.0,3768.0,33340.0,13130.0,0.598538530525134
1031,R.CN.CZC.CF.0004,2009-05-15,13150.0,13160.0,13125.0,13140.0,4164.0,31754.0,13140.0,0.598538530525134
1032,R.CN.CZC.CF.0004,2009-05-18,13100.0,13160.0,13085.0,13140.0,3048.0,31058.0,13120.0,0.598538530525134
1033,R.CN.CZC.CF.0004,2009-05-19,13160.0,13170.0,13120.0,13125.0,3528.0,29314.0,13140.0,0.598538530525134
1034,R.CN.CZC.CF.0004,2009-05-20,13100.0,13130.0,13100.0,13120.0,3338.0,28390.0,13110.0,0.598538530525134
1035,R.CN.CZC.CF.0004,2009-05-21,13120.0,13120.0,13010.0,13025.0,6028.0,28574.0,13060.0,0.598538530525134
1036,R.CN.CZC.CF.0004,2009-05-22,12925.0,13025.0,12925.0,12985.0,3178.0,26574.0,12995.0,0.598538530525134
1037,R.CN.CZC.CF.0004,2009-05-25,12960.0,12985.0,12820.0,12855.0,9220.0,21816.0,12905.0,0.598538530525134
1038,R.CN.CZC.CF.0004,2009-05-26,12850.0,12865.0,12735.0,12760.0,12484.0,15726.0,12790.0,0.598538530525134
1039,R.CN.CZC.CF.0004,2009-05-27,13010.0,13080.0,13010.0,13060.0,10414.0,23592.0,13055.0,0.585237674291242
1040,R.CN.CZC.CF.0004,2009-06-01,13070.0,13085.0,12910.0,12970.0,18716.0,22808.0,12965.0,0.585237674291242
1041,R.CN.CZC.CF.0004,2009-06-02,12995.0,13215.0,12990.0,13145.0,34570.0,30536.0,13135.0,0.585237674291242
1042,R.CN.CZC.CF.0004,2009-06-03,13150.0,13180.0,13055.0,13115.0,15212.0,30366.0,13110.0,0.585237674291242
1043,R.CN.CZC.CF.0004,2009-06-04,13000.0,13060.0,12970.0,13025.0,12882.0,30854.0,13025.0,0.585237674291242
1044,R.CN.CZC.CF.0004,2009-06-05,13080.0,13085.0,12970.0,12980.0,13384.0,31282.0,13025.0,0.585237674291242
1045,R.CN.CZC.CF.0004,2009-06-08,12895.0,12955.0,12890.0,12905.0,11092.0,31262.0,12925.0,0.585237674291242
1046,R.CN.CZC.CF.0004,2009-06-09,12960.0,12990.0,12920.0,12975.0,10346.0,31052.0,12955.0,0.585237674291242
1047,R.CN.CZC.CF.0004,2009-06-10,12995.0,13095.0,12970.0,13080.0,15908.0,30270.0,13050.0,0.585237674291242
1048,R.CN.CZC.CF.0004,2009-06-11,13055.0,13200.0,13050.0,13190.0,13982.0,31610.0,13135.0,0.585237674291242
1049,R.CN.CZC.CF.0004,2009-06-12,13220.0,13380.0,13180.0,13335.0,24204.0,33188.0,13290.0,0.585237674291242
1050,R.CN.CZC.CF.0004,2009-06-15,13330.0,13400.0,13250.0,13395.0,27700.0,35348.0,13335.0,0.585237674291242
1051,R.CN.CZC.CF.0004,2009-06-16,13300.0,13520.0,13300.0,13475.0,41588.0,38928.0,13440.0,0.585237674291242
1052,R.CN.CZC.CF.0004,2009-06-17,13445.0,13495.0,13350.0,13360.0,26772.0,42764.0,13425.0,0.585237674291242
1053,R.CN.CZC.CF.0004,2009-06-18,13370.0,13390.0,13240.0,13255.0,29740.0,32596.0,13285.0,0.585237674291242
1054,R.CN.CZC.CF.0004,2009-06-19,13280.0,13330.0,13230.0,13250.0,14654.0,26586.0,13285.0,0.585237674291242
1055,R.CN.CZC.CF.0004,2009-06-22,13170.0,13220.0,13145.0,13180.0,6640.0,25764.0,13185.0,0.585237674291242
1056,R.CN.CZC.CF.0004,2009-06-23,13160.0,13340.0,13160.0,13240.0,19754.0,25588.0,13275.0,0.585237674291242
1057,R.CN.CZC.CF.0004,2009-06-24,13250.0,13265.0,13210.0,13235.0,5650.0,24142.0,13240.0,0.585237674291242
1058,R.CN.CZC.CF.0004,2009-06-25,13250.0,13270.0,13200.0,13205.0,6340.0,22726.0,13220.0,0.585237674291242
1059,R.CN.CZC.CF.0004,2009-06-26,13220.0,13265.0,13180.0,13220.0,9200.0,21552.0,13225.0,0.585237674291242
1060,R.CN.CZC.CF.0004,2009-06-29,13220.0,13385.0,13200.0,13285.0,19268.0,22230.0,13315.0,0.585237674291242
1061,R.CN.CZC.CF.0004,2009-06-30,13310.0,13315.0,13240.0,13290.0,5190.0,21864.0,13280.0,0.585237674291242
1062,R.CN.CZC.CF.0004,2009-07-01,13285.0,13360.0,13285.0,13340.0,6008.0,22070.0,13335.0,0.585237674291242
1063,R.CN.CZC.CF.0004,2009-07-02,13405.0,13420.0,13315.0,13355.0,8886.0,22076.0,13370.0,0.585237674291242
1064,R.CN.CZC.CF.0004,2009-07-03,13350.0,13375.0,13300.0,13340.0,4138.0,21480.0,13350.0,0.585237674291242
1065,R.CN.CZC.CF.0004,2009-07-06,13335.0,13500.0,13310.0,13400.0,13516.0,22104.0,13420.0,0.585237674291242
1066,R.CN.CZC.CF.0004,2009-07-07,13415.0,13465.0,13410.0,13450.0,7632.0,22656.0,13445.0,0.585237674291242
1067,R.CN.CZC.CF.0004,2009-07-08,13400.0,13515.0,13400.0,13465.0,7226.0,23134.0,13460.0,0.585237674291242
1068,R.CN.CZC.CF.0004,2009-07-09,13470.0,13550.0,13410.0,13535.0,7398.0,24956.0,13485.0,0.585237674291242
1069,R.CN.CZC.CF.0004,2009-07-10,13570.0,13665.0,13560.0,13575.0,9588.0,25476.0,13605.0,0.585237674291242
1070,R.CN.CZC.CF.0004,2009-07-13,13610.0,13650.0,13550.0,13620.0,6458.0,25810.0,13605.0,0.585237674291242
1071,R.CN.CZC.CF.0004,2009-07-14,13620.0,13730.0,13615.0,13710.0,11096.0,26528.0,13685.0,0.585237674291242
1072,R.CN.CZC.CF.0004,2009-07-15,13660.0,13775.0,13595.0,13620.0,30518.0,34276.0,13690.0,0.588672671645849
1073,R.CN.CZC.CF.0004,2009-07-16,13615.0,13630.0,13505.0,13560.0,15952.0,33098.0,13550.0,0.588672671645849
1074,R.CN.CZC.CF.0004,2009-07-17,13570.0,13615.0,13490.0,13535.0,12278.0,32712.0,13560.0,0.588672671645849
1075,R.CN.CZC.CF.0004,2009-07-20,13560.0,13605.0,13520.0,13535.0,10432.0,33792.0,13555.0,0.588672671645849
1076,R.CN.CZC.CF.0004,2009-07-21,13560.0,13635.0,13525.0,13525.0,14826.0,33606.0,13580.0,0.588672671645849
1077,R.CN.CZC.CF.0004,2009-07-22,13465.0,13500.0,13420.0,13455.0,10084.0,32328.0,13460.0,0.588672671645849
1078,R.CN.CZC.CF.0004,2009-07-23,13455.0,13505.0,13440.0,13455.0,9688.0,32774.0,13470.0,0.588672671645849
1079,R.CN.CZC.CF.0004,2009-07-24,13470.0,13520.0,13445.0,13475.0,7964.0,33204.0,13495.0,0.588672671645849
1080,R.CN.CZC.CF.0004,2009-07-27,13430.0,13510.0,13380.0,13505.0,8540.0,32812.0,13455.0,0.588672671645849
1081,R.CN.CZC.CF.0004,2009-07-28,13505.0,13660.0,13505.0,13570.0,21234.0,35914.0,13600.0,0.588672671645849
1082,R.CN.CZC.CF.0004,2009-07-29,13560.0,13620.0,13450.0,13490.0,12650.0,34026.0,13530.0,0.588672671645849
1083,R.CN.CZC.CF.0004,2009-07-30,13505.0,13560.0,13470.0,13500.0,7788.0,33360.0,13525.0,0.588672671645849
1084,R.CN.CZC.CF.0004,2009-07-31,13575.0,13600.0,13470.0,13550.0,18128.0,32442.0,13545.0,0.588672671645849
1085,R.CN.CZC.CF.0004,2009-08-03,13610.0,13765.0,13530.0,13640.0,31244.0,34692.0,13625.0,0.588672671645849
1086,R.CN.CZC.CF.0004,2009-08-04,13730.0,13755.0,13570.0,13605.0,20574.0,33508.0,13645.0,0.588672671645849
1087,R.CN.CZC.CF.0004,2009-08-05,13600.0,13700.0,13600.0,13610.0,17650.0,34436.0,13650.0,0.588672671645849
1088,R.CN.CZC.CF.0004,2009-08-06,13615.0,13635.0,13480.0,13505.0,17388.0,31770.0,13550.0,0.588672671645849
1089,R.CN.CZC.CF.0004,2009-08-07,13470.0,13550.0,13450.0,13455.0,9336.0,30294.0,13485.0,0.588672671645849
1090,R.CN.CZC.CF.0004,2009-08-10,13480.0,13650.0,13480.0,13630.0,18580.0,33000.0,13590.0,0.588672671645849
1091,R.CN.CZC.CF.0004,2009-08-11,13645.0,13940.0,13635.0,13900.0,63320.0,48248.0,13815.0,0.588672671645849
1092,R.CN.CZC.CF.0004,2009-08-12,13900.0,13925.0,13790.0,13820.0,30376.0,45886.0,13870.0,0.588672671645849
1093,R.CN.CZC.CF.0004,2009-08-13,13885.0,14000.0,13855.0,13910.0,42012.0,56204.0,13940.0,0.588672671645849
1094,R.CN.CZC.CF.0004,2009-08-14,13900.0,13900.0,13680.0,13710.0,37856.0,47032.0,13760.0,0.588672671645849
1095,R.CN.CZC.CF.0004,2009-08-17,13480.0,13625.0,13465.0,13500.0,35064.0,36114.0,13540.0,0.588672671645849
1096,R.CN.CZC.CF.0004,2009-08-18,13495.0,13560.0,13485.0,13545.0,14370.0,34978.0,13525.0,0.588672671645849
1097,R.CN.CZC.CF.0004,2009-08-19,13525.0,13540.0,13405.0,13420.0,19076.0,32746.0,13465.0,0.588672671645849
1098,R.CN.CZC.CF.0004,2009-08-20,13475.0,13535.0,13430.0,13520.0,13380.0,33034.0,13480.0,0.588672671645849
1099,R.CN.CZC.CF.0004,2009-08-21,13475.0,13495.0,13410.0,13425.0,10966.0,33230.0,13455.0,0.588672671645849
1100,R.CN.CZC.CF.0004,2009-08-24,13470.0,13570.0,13470.0,13560.0,13844.0,34720.0,13530.0,0.588672671645849
1101,R.CN.CZC.CF.0004,2009-08-25,13530.0,13590.0,13420.0,13480.0,14014.0,34048.0,13510.0,0.588672671645849
1102,R.CN.CZC.CF.0004,2009-08-26,13450.0,13450.0,13305.0,13340.0,26930.0,35746.0,13345.0,0.588672671645849
1103,R.CN.CZC.CF.0004,2009-08-27,13325.0,13325.0,13230.0,13270.0,14008.0,35880.0,13270.0,0.588672671645849
1104,R.CN.CZC.CF.0004,2009-08-28,13290.0,13345.0,13270.0,13310.0,10932.0,34904.0,13310.0,0.588672671645849
1105,R.CN.CZC.CF.0004,2009-08-31,13350.0,13380.0,13205.0,13230.0,12238.0,34978.0,13275.0,0.588672671645849
1106,R.CN.CZC.CF.0004,2009-09-01,13285.0,13335.0,13250.0,13280.0,13776.0,35428.0,13295.0,0.588672671645849
1107,R.CN.CZC.CF.0004,2009-09-02,13200.0,13210.0,13105.0,13155.0,13206.0,34742.0,13160.0,0.588672671645849
1108,R.CN.CZC.CF.0004,2009-09-03,13200.0,13235.0,13160.0,13210.0,8328.0,34132.0,13190.0,0.588672671645849
1109,R.CN.CZC.CF.0004,2009-09-04,13210.0,13310.0,13200.0,13245.0,11062.0,34248.0,13260.0,0.588672671645849
1110,R.CN.CZC.CF.0004,2009-09-07,13270.0,13460.0,13250.0,13420.0,28620.0,35416.0,13380.0,0.588672671645849
1111,R.CN.CZC.CF.0004,2009-09-08,13415.0,13495.0,13365.0,13450.0,16806.0,35396.0,13425.0,0.588672671645849
1112,R.CN.CZC.CF.0004,2009-09-09,13495.0,13520.0,13415.0,13430.0,9652.0,35798.0,13455.0,0.588672671645849
1113,R.CN.CZC.CF.0004,2009-09-10,13430.0,13435.0,13365.0,13415.0,7242.0,35910.0,13395.0,0.588672671645849
1114,R.CN.CZC.CF.0004,2009-09-11,13415.0,13465.0,13380.0,13405.0,8016.0,35886.0,13435.0,0.588672671645849
1115,R.CN.CZC.CF.0004,2009-09-14,13370.0,13560.0,13300.0,13550.0,38000.0,42692.0,13495.0,0.588672671645849
1116,R.CN.CZC.CF.0004,2009-09-15,13615.0,13765.0,13550.0,13730.0,62940.0,49182.0,13660.0,0.588672671645849
1117,R.CN.CZC.CF.0004,2009-09-16,13780.0,13780.0,13620.0,13640.0,36024.0,48608.0,13675.0,0.588672671645849
1118,R.CN.CZC.CF.0004,2009-09-17,13665.0,13760.0,13650.0,13710.0,24168.0,49500.0,13700.0,0.588672671645849
1119,R.CN.CZC.CF.0004,2009-09-18,13735.0,13870.0,13700.0,13715.0,40356.0,49350.0,13785.0,0.588672671645849
1120,R.CN.CZC.CF.0004,2009-09-21,13745.0,13780.0,13700.0,13705.0,15502.0,48988.0,13735.0,0.588672671645849
1121,R.CN.CZC.CF.0004,2009-09-22,13605.0,13690.0,13605.0,13670.0,13714.0,48008.0,13660.0,0.588672671645849
1122,R.CN.CZC.CF.0004,2009-09-23,13770.0,13775.0,13700.0,13730.0,20546.0,48938.0,13735.0,0.588672671645849
1123,R.CN.CZC.CF.0004,2009-09-24,13755.0,13895.0,13750.0,13890.0,38006.0,53708.0,13810.0,0.588672671645849
1124,R.CN.CZC.CF.0004,2009-09-25,13850.0,13900.0,13810.0,13825.0,31600.0,51392.0,13850.0,0.588672671645849
1125,R.CN.CZC.CF.0004,2009-09-28,13700.0,13750.0,13610.0,13645.0,26288.0,43182.0,13675.0,0.588672671645849
1126,R.CN.CZC.CF.0004,2009-09-29,13700.0,13715.0,13640.0,13690.0,7622.0,41142.0,13685.0,0.588672671645849
1127,R.CN.CZC.CF.0004,2009-09-30,13650.0,13695.0,13615.0,13670.0,10052.0,37426.0,13650.0,0.588672671645849
1128,R.CN.CZC.CF.0004,2009-10-09,13780.0,13980.0,13780.0,13960.0,23294.0,41420.0,13910.0,0.588672671645849
1129,R.CN.CZC.CF.0004,2009-10-12,14025.0,14160.0,14000.0,14120.0,46592.0,50528.0,14110.0,0.588672671645849
1130,R.CN.CZC.CF.0004,2009-10-13,14110.0,14140.0,14050.0,14060.0,21534.0,49152.0,14085.0,0.588672671645849
1131,R.CN.CZC.CF.0004,2009-10-14,14145.0,14270.0,14135.0,14250.0,38626.0,53120.0,14220.0,0.588672671645849
1132,R.CN.CZC.CF.0004,2009-10-15,14300.0,14310.0,14185.0,14210.0,28672.0,53062.0,14250.0,0.588672671645849
1133,R.CN.CZC.CF.0004,2009-10-16,14245.0,14270.0,14200.0,14255.0,18514.0,53148.0,14240.0,0.588672671645849
1134,R.CN.CZC.CF.0004,2009-10-19,14325.0,14550.0,14325.0,14550.0,36890.0,57782.0,14465.0,0.588672671645849
1135,R.CN.CZC.CF.0004,2009-10-20,14500.0,14570.0,14410.0,14500.0,35414.0,60178.0,14480.0,0.588672671645849
1136,R.CN.CZC.CF.0004,2009-10-21,14460.0,14505.0,14295.0,14305.0,47806.0,58396.0,14400.0,0.588672671645849
1137,R.CN.CZC.CF.0004,2009-10-22,14360.0,14385.0,14265.0,14340.0,41040.0,52974.0,14330.0,0.588672671645849
1138,R.CN.CZC.CF.0004,2009-10-23,14380.0,14445.0,14350.0,14395.0,26292.0,53242.0,14390.0,0.588672671645849
1139,R.CN.CZC.CF.0004,2009-10-26,14320.0,14480.0,14305.0,14480.0,23332.0,51526.0,14415.0,0.588672671645849
1140,R.CN.CZC.CF.0004,2009-10-27,14420.0,14510.0,14400.0,14445.0,21666.0,49592.0,14455.0,0.588672671645849
1141,R.CN.CZC.CF.0004,2009-10-28,14430.0,14620.0,14430.0,14600.0,32956.0,51516.0,14555.0,0.588672671645849
1142,R.CN.CZC.CF.0004,2009-10-29,14595.0,14645.0,14370.0,14415.0,44652.0,46464.0,14495.0,0.588672671645849
1143,R.CN.CZC.CF.0004,2009-10-30,14480.0,14555.0,14420.0,14465.0,17926.0,46086.0,14475.0,0.588672671645849
1144,R.CN.CZC.CF.0004,2009-11-02,14735.0,14905.0,14730.0,14880.0,56154.0,53264.0,14855.0,0.576321502223838
1145,R.CN.CZC.CF.0004,2009-11-03,14870.0,14930.0,14855.0,14895.0,37836.0,56118.0,14895.0,0.576321502223838
1146,R.CN.CZC.CF.0004,2009-11-04,14895.0,14920.0,14855.0,14890.0,23800.0,58914.0,14890.0,0.576321502223838
1147,R.CN.CZC.CF.0004,2009-11-05,14935.0,14940.0,14870.0,14895.0,24704.0,61788.0,14905.0,0.576321502223838
1148,R.CN.CZC.CF.0004,2009-11-06,14865.0,15020.0,14865.0,14990.0,65454.0,74498.0,14965.0,0.576321502223838
1149,R.CN.CZC.CF.0004,2009-11-09,14960.0,15250.0,14930.0,15210.0,124848.0,93096.0,15135.0,0.576321502223838
1150,R.CN.CZC.CF.0004,2009-11-10,15235.0,15365.0,15235.0,15295.0,105200.0,97650.0,15305.0,0.576321502223838
1151,R.CN.CZC.CF.0004,2009-11-11,15365.0,15515.0,15350.0,15505.0,115210.0,116680.0,15445.0,0.576321502223838
1152,R.CN.CZC.CF.0004,2009-11-12,15420.0,15450.0,15310.0,15415.0,99854.0,116152.0,15385.0,0.576321502223838
1153,R.CN.CZC.CF.0004,2009-11-13,15365.0,15615.0,15305.0,15400.0,199054.0,135884.0,15485.0,0.576321502223838
1154,R.CN.CZC.CF.0004,2009-11-16,15440.0,15495.0,15320.0,15360.0,128722.0,141540.0,15415.0,0.576321502223838
1155,R.CN.CZC.CF.0004,2009-11-17,15420.0,15520.0,15270.0,15475.0,190880.0,149408.0,15430.0,0.576321502223838
1156,R.CN.CZC.CF.0004,2009-11-18,15460.0,15560.0,15430.0,15470.0,127884.0,149044.0,15495.0,0.576321502223838
1157,R.CN.CZC.CF.0004,2009-11-19,15510.0,15515.0,15350.0,15395.0,107848.0,158614.0,15410.0,0.576321502223838
1158,R.CN.CZC.CF.0004,2009-11-20,15405.0,15665.0,15380.0,15665.0,238530.0,160364.0,15565.0,0.576321502223838
1159,R.CN.CZC.CF.0004,2009-11-23,15815.0,16190.0,15765.0,16190.0,222132.0,174444.0,16000.0,0.576321502223838
1160,R.CN.CZC.CF.0004,2009-11-24,16200.0,16315.0,15955.0,16230.0,389170.0,184340.0,16180.0,0.576321502223838
1161,R.CN.CZC.CF.0004,2009-11-25,16300.0,16400.0,16035.0,16140.0,501842.0,203128.0,16190.0,0.576321502223838
1162,R.CN.CZC.CF.0004,2009-11-26,16090.0,16215.0,15890.0,15970.0,426800.0,206758.0,16045.0,0.576321502223838
1163,R.CN.CZC.CF.0004,2009-11-27,15900.0,15990.0,15400.0,15630.0,396914.0,181120.0,15745.0,0.576321502223838
1164,R.CN.CZC.CF.0004,2009-11-30,15800.0,15900.0,15635.0,15800.0,360914.0,182440.0,15770.0,0.576321502223838
1165,R.CN.CZC.CF.0004,2009-12-01,15830.0,15835.0,15560.0,15610.0,245688.0,176872.0,15650.0,0.576321502223838
1166,R.CN.CZC.CF.0004,2009-12-02,15565.0,15735.0,15540.0,15655.0,263346.0,184196.0,15660.0,0.576321502223838
1167,R.CN.CZC.CF.0004,2009-12-03,15620.0,15985.0,15605.0,15960.0,477250.0,206806.0,15850.0,0.576321502223838
1168,R.CN.CZC.CF.0004,2009-12-04,15905.0,15995.0,15785.0,15865.0,338294.0,190514.0,15895.0,0.576321502223838
1169,R.CN.CZC.CF.0004,2009-12-07,15855.0,16130.0,15855.0,16100.0,323078.0,207098.0,16050.0,0.576321502223838
1170,R.CN.CZC.CF.0004,2009-12-08,16210.0,16310.0,16045.0,16140.0,369094.0,208188.0,16145.0,0.576321502223838
1171,R.CN.CZC.CF.0004,2009-12-09,16010.0,16050.0,15740.0,15750.0,220782.0,189230.0,15890.0,0.576321502223838
1172,R.CN.CZC.CF.0004,2009-12-10,15785.0,15900.0,15640.0,15760.0,209252.0,178828.0,15765.0,0.576321502223838
1173,R.CN.CZC.CF.0004,2009-12-11,15750.0,15905.0,15700.0,15770.0,295730.0,194264.0,15805.0,0.576321502223838
1174,R.CN.CZC.CF.0004,2009-12-14,15835.0,15845.0,15635.0,15725.0,201618.0,189070.0,15715.0,0.576321502223838
1175,R.CN.CZC.CF.0004,2009-12-15,15860.0,16080.0,15810.0,16070.0,309176.0,214232.0,15940.0,0.576321502223838
1176,R.CN.CZC.CF.0004,2009-12-16,16005.0,16065.0,15950.0,15995.0,279316.0,217350.0,16000.0,0.576321502223838
1177,R.CN.CZC.CF.0004,2009-12-17,16170.0,16175.0,15840.0,15860.0,305388.0,205386.0,15970.0,0.576321502223838
1178,R.CN.CZC.CF.0004,2009-12-18,15780.0,16045.0,15780.0,15970.0,268540.0,194420.0,15950.0,0.576321502223838
1179,R.CN.CZC.CF.0004,2009-12-21,15995.0,15995.0,15850.0,15885.0,134998.0,185764.0,15910.0,0.576321502223838
1180,R.CN.CZC.CF.0004,2009-12-22,15845.0,16065.0,15840.0,15915.0,295218.0,193420.0,15965.0,0.576321502223838
1181,R.CN.CZC.CF.0004,2009-12-23,15870.0,15920.0,15680.0,15730.0,266798.0,199664.0,15770.0,0.576321502223838
1182,R.CN.CZC.CF.0004,2009-12-24,15770.0,15830.0,15665.0,15800.0,254274.0,189296.0,15760.0,0.576321502223838
1183,R.CN.CZC.CF.0004,2009-12-25,15770.0,16055.0,15725.0,15995.0,444320.0,217658.0,15935.0,0.576321502223838
1184,R.CN.CZC.CF.0004,2009-12-28,16040.0,16575.0,16020.0,16575.0,503838.0,284988.0,16435.0,0.576321502223838
1185,R.CN.CZC.CF.0004,2009-12-29,16640.0,16715.0,16460.0,16500.0,584560.0,280598.0,16595.0,0.576321502223838
1186,R.CN.CZC.CF.0004,2009-12-30,16480.0,16580.0,16390.0,16485.0,401138.0,283552.0,16495.0,0.576321502223838
1187,R.CN.CZC.CF.0004,2009-12-31,16540.0,16615.0,16450.0,16520.0,373734.0,267708.0,16525.0,0.576321502223838
1188,R.CN.CZC.CF.0004,2010-01-04,16600.0,16845.0,16530.0,16610.0,498986.0,265668.0,16715.0,0.576321502223838
1189,R.CN.CZC.CF.0004,2010-01-05,16650.0,16680.0,16485.0,16525.0,275464.0,237418.0,16575.0,0.576321502223838
1190,R.CN.CZC.CF.0004,2010-01-06,16280.0,16480.0,16190.0,16320.0,300808.0,198944.0,16350.0,0.576321502223838
1191,R.CN.CZC.CF.0004,2010-01-07,16395.0,16500.0,15710.0,16035.0,313640.0,161464.0,16190.0,0.576321502223838
1192,R.CN.CZC.CF.0004,2010-01-08,16030.0,16065.0,15800.0,15960.0,190082.0,146278.0,15955.0,0.576321502223838
1193,R.CN.CZC.CF.0004,2010-01-11,16060.0,16165.0,15985.0,16040.0,116288.0,139556.0,16075.0,0.576321502223838
1194,R.CN.CZC.CF.0004,2010-01-12,16950.0,17045.0,16780.0,16875.0,284682.0,156324.0,16935.0,0.548942808531494
1195,R.CN.CZC.CF.0004,2010-01-13,16590.0,16640.0,16385.0,16425.0,234868.0,139172.0,16535.0,0.548942808531494
1196,R.CN.CZC.CF.0004,2010-01-14,16575.0,16625.0,16450.0,16465.0,163302.0,137380.0,16535.0,0.548942808531494
1197,R.CN.CZC.CF.0004,2010-01-15,16400.0,16520.0,16300.0,16325.0,207254.0,134572.0,16400.0,0.548942808531494
1198,R.CN.CZC.CF.0004,2010-01-18,16200.0,16385.0,16200.0,16350.0,117020.0,130578.0,16315.0,0.548942808531494
1199,R.CN.CZC.CF.0004,2010-01-19,16400.0,16445.0,16315.0,16360.0,78302.0,130046.0,16375.0,0.548942808531494
1200,R.CN.CZC.CF.0004,2010-01-20,16400.0,16400.0,16020.0,16035.0,196942.0,142062.0,16165.0,0.548942808531494
1201,R.CN.CZC.CF.0004,2010-01-21,16030.0,16275.0,15925.0,16240.0,322974.0,143352.0,16135.0,0.548942808531494
1202,R.CN.CZC.CF.0004,2010-01-22,16120.0,16365.0,16030.0,16305.0,361360.0,153460.0,16235.0,0.548942808531494
1203,R.CN.CZC.CF.0004,2010-01-25,16280.0,16375.0,16200.0,16300.0,221070.0,155644.0,16300.0,0.548942808531494
1204,R.CN.CZC.CF.0004,2010-01-26,16155.0,16185.0,15905.0,15910.0,270770.0,148970.0,16060.0,0.548942808531494
1205,R.CN.CZC.CF.0004,2010-01-27,15975.0,16040.0,15895.0,15970.0,156246.0,140102.0,15970.0,0.548942808531494
1206,R.CN.CZC.CF.0004,2010-01-28,15815.0,15950.0,15750.0,15905.0,177812.0,133956.0,15870.0,0.548942808531494
